CusNo,CusName,InvNo,InvType,Day,InvDueDate,Sts,pType,Comment, Balance ,QryRunTime,CreateDate,Updated,UpdatedTime,Auto-Notes,Review?,InvoiceComment/Item,ManualNotes,"HIGHLITE 36,112.49","NOHILITE 278,530.04"," GT: 314,642.53 ",Prev. EFT Extract: 11/4/25 12:33,, (2.36),CL44118,,,,,,,,,,,,,,,
0081879,Wave Car Care Center,5935381,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/05 HBDWM,-0.72,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0082295,"Murdoch Oil, Inc.",0892883,IN,Thursday,11/6/2025,S,EFT,BOL# 204207,23631.05,11/5/2025 10:41,10/30/2025,10/30/2025,11.11312,FUEL,FALSE,BOL# 204207,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938980,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 45,-48.3,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938981,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 45,1.28,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938982,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 45,-127.82,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938983,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 45,1.47,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938984,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 45,-102.52,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938985,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 45,2.4,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938986,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 45,-355.6,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938987,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 45,7.96,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938988,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 46,-126.28,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938989,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 46,3.62,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938990,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 46,-78.94,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938991,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 46,0.98,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938992,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 46,-92.34,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938993,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 46,1.64,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938994,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 46,-541.09,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938995,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 46,11.98,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938996,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 47,-69.1,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938997,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 47,-1.66,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938998,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 47,-56.25,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5938999,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 47,0.84,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939000,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 47,-119.77,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939001,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 47,2.66,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939002,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 47,-549.23,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939003,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 47,11.73,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939004,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 47,-40.3,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939005,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 47,0.7,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939056,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 48,-220.92,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939057,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 48,2.69,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939058,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 48,-22.41,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939059,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 48,0.68,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939060,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 48,-306.83,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939061,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 48,5.28,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939062,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 48,-565.84,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939063,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 48,11.76,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939064,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 49,-372.63,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939065,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 49,3.88,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939066,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 49,-53.95,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939067,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 49,1.31,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939068,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 49,-401.51,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939069,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 49,8.99,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939070,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 49,-89.03,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939071,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 49,1.48,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939072,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 49,-114.34,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939073,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 49,3.39,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939074,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 50,-372.7,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939075,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 50,3.87,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939076,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 50,-185.68,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939077,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 50,3.79,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939078,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 50,-42.5,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939079,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 50,0.77,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939080,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 50,-664.78,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939081,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 50,12.77,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939082,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 51,-40,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939083,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 51,-0.97,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939084,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 51,-76.15,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939085,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 51,0.95,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939086,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 51,-372.65,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939087,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 51,7.33,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939088,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 51,-357.01,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939089,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 51,8.06,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939090,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 52,-59.07,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939091,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 52,1.72,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939092,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 52,-211.02,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939093,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 52,2.17,11/5/2025 10:41,,,,DTN,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939094,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 52,-185.99,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939095,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 52,4.16,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939096,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 52,-461.33,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939097,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 52,9.68,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939098,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 53,-100.46,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939099,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 53,2.84,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939100,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 53,-188.03,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939101,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 53,2.17,11/5/2025 10:41,,,,DTN,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939102,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 53,-39,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939103,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 53,1.01,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939104,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 53,-97.89,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939105,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 53,2.08,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939106,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 53,-508.71,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939107,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 53,10.73,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939108,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/02 90,-29.36,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939109,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/02 90,-1.7,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939161,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/02 90,-15.01,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939162,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/02 90,0.1,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939163,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 91,-221.42,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084006,"SNG, Inc. dba 3 G's Store #4",5939164,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 91,-16.66,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938068,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 73,-20.08,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938069,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 73,0.28,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938224,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 73,-124.78,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938225,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 73,2.74,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938226,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 73,-255.57,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938227,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 73,6.39,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938228,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 74,-96.44,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938229,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 74,1.42,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938230,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 74,-98.54,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938231,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 74,2.09,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938232,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 74,-290.13,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938233,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 74,8.01,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938234,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 75,-166.97,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938235,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 75,1.58,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938236,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 75,-47.6,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938237,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 75,1.08,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938238,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 75,-202.18,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938239,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 75,4.41,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938240,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 76,-55.11,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938241,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 76,0.82,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938242,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 76,-7.69,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938243,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 76,0.37,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938244,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 76,-62.4,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938245,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 76,1.79,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938246,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 76,-20,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938247,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 76,0.42,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938248,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 76,-527.8,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0084007,"SNG, Inc. dba 3 G's Store #5",5938249,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 76,11.43,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
